longitude,latitude,median_house_value
-118.05,33.99,182400.0
-118.06,33.99,186200.0
-118.06,33.99,166100.0
-118.06,33.99,174400.0
-118.06,33.99,188000.0
-118.04,33.98,163200.0
-118.05,33.98,137500.0
-118.05,33.98,155300.0
-118.04,34.0,279200.0
-118.03,33.99,243800.0
-118.03,33.98,236800.0
-118.04,33.98,163300.0
-118.04,33.98,165600.0
-118.04,33.98,182100.0
-118.04,33.99,197100.0
-118.02,33.98,332700.0
-118.03,33.97,238500.0
-118.02,33.97,313800.0
-118.01,33.97,290800.0
-118.0,33.97,372600.0
-118.01,33.96,273500.0
-118.02,33.96,244700.0
-118.02,33.96,219700.0
-118.03,33.97,232400.0
-118.03,33.97,224300.0
-118.03,33.97,196200.0
-118.03,33.97,167900.0
-118.04,33.97,162500.0
-118.04,33.97,177500.0
-118.03,33.97,192000.0
-118.02,33.95,168900.0
-118.02,33.95,181200.0
-118.03,33.96,171400.0
-118.03,33.96,164600.0
-118.03,33.95,173200.0
-118.03,33.95,177800.0
-118.04,33.95,178500.0
-118.04,33.96,154000.0
-118.04,33.96,148800.0
-118.05,33.96,160300.0
-118.04,33.97,158200.0
-118.05,33.98,172800.0
-118.05,33.97,154000.0
-118.06,33.97,159200.0
-118.07,33.98,167800.0
-118.07,33.98,169800.0
-118.06,33.97,175800.0
-118.07,33.97,170700.0
-118.08,33.97,163200.0
-118.07,33.97,155600.0
-118.07,33.96,147100.0
-118.07,33.97,156200.0
-118.08,33.97,166700.0
-118.08,33.97,161200.0
-118.08,33.97,163300.0
-118.09,33.98,169500.0
-118.09,33.97,166000.0
-118.09,33.97,164300.0
-118.1,33.97,163500.0
-118.1,33.98,156700.0
-118.09,33.98,172200.0
-118.1,33.98,152000.0
-118.11,33.97,166600.0
-118.11,33.98,147200.0
-118.09,33.96,169700.0
-118.09,33.96,163200.0
-118.09,33.95,166600.0
-118.1,33.96,160100.0
-118.1,33.96,162500.0
-118.1,33.97,142500.0
-118.1,33.96,192100.0
-118.1,33.96,173100.0
-118.08,33.95,160600.0
-118.08,33.95,162800.0
-118.08,33.96,165000.0
-118.08,33.96,165400.0
-118.09,33.96,163000.0
-118.09,33.95,170800.0
-118.09,33.94,183400.0
-118.09,33.93,183400.0
-118.09,33.94,175400.0
-118.08,33.94,171400.0
-118.04,33.95,171900.0
-118.04,33.94,173900.0
-118.04,33.95,174000.0
-118.05,33.95,170800.0
-118.05,33.94,149000.0
-118.04,33.93,161800.0
-118.05,33.93,141500.0
-118.05,33.93,150000.0
-118.05,33.92,154700.0
-118.03,33.93,164700.0
-118.02,33.92,164800.0
-118.03,33.92,158300.0
-118.03,33.92,167000.0
-118.04,33.93,151900.0
-118.04,33.92,153500.0
-118.04,33.93,144100.0
-118.04,33.92,156200.0
-118.02,33.93,193800.0
-118.03,33.93,179500.0
-118.03,33.94,179800.0
-118.03,33.94,177200.0
-118.04,33.94,164400.0
-118.03,33.94,169000.0
-118.01,33.95,181100.0
-118.02,33.95,179800.0
-118.02,33.95,179500.0
-118.01,33.95,181000.0
-118.02,33.94,192200.0
-118.02,33.94,191800.0
-118.02,33.95,173900.0
-117.98,33.94,226200.0
-117.98,33.93,232500.0
-117.99,33.93,208100.0
-117.99,33.94,214000.0
-117.99,33.94,212300.0
-118.0,33.94,214400.0
-118.0,33.94,203700.0
-118.01,33.94,188700.0
-118.01,33.94,174800.0
-118.01,33.93,174400.0
-118.02,33.93,184700.0
-117.99,33.93,175800.0
-118.0,33.93,173900.0
-118.01,33.93,189900.0
-118.0,33.93,185000.0
-118.0,33.94,174400.0
-118.01,33.92,205100.0
-118.01,33.92,187600.0
-118.02,33.92,185300.0
-118.0,33.92,289600.0
-118.0,33.91,285200.0
-117.99,33.93,210400.0
-118.0,33.93,215400.0
-117.98,33.92,219800.0
-117.99,33.92,222700.0
-117.98,33.91,257200.0
-117.99,33.9,202800.0
-117.99,33.9,199700.0
-118.0,33.89,200800.0
-118.0,33.89,213300.0
-118.0,33.9,209800.0
-118.0,33.9,206300.0
-118.01,33.9,201000.0
-118.01,33.89,203400.0
-118.01,33.89,212800.0
-118.0,33.89,188700.0
-118.02,33.9,205200.0
-118.02,33.9,202900.0
-118.01,33.89,202900.0
-118.02,33.89,198200.0
-118.02,33.92,218700.0
-118.01,33.91,221400.0
-118.01,33.9,211700.0
-118.02,33.91,216700.0
-118.02,33.9,209900.0
-118.03,33.9,202400.0
-118.02,33.91,213700.0
-118.02,33.91,210700.0
-118.03,33.91,160100.0
-118.03,33.91,164100.0
-118.03,33.9,171100.0
-118.04,33.9,162500.0
-118.09,34.03,276800.0
-118.09,34.02,250200.0
-118.09,34.02,208600.0
-118.1,34.02,279900.0
-118.11,34.02,318900.0
-118.12,34.02,265800.0
-118.12,34.03,308000.0
-118.1,34.01,189200.0
-118.1,34.01,183300.0
-118.1,34.01,195800.0
-118.1,34.02,189400.0
-118.11,34.02,210200.0
-118.11,34.01,196000.0
-118.12,34.02,205600.0
-118.12,34.02,224500.0
-118.13,34.03,208200.0
-118.13,34.02,185100.0
-118.13,34.02,189300.0
-118.13,34.02,192000.0
-118.13,34.02,172900.0
-118.14,34.02,178300.0
-118.14,34.03,201100.0
-118.13,34.03,192200.0
-118.14,34.03,180500.0
-118.15,34.02,150600.0
-118.15,34.03,158800.0
-118.16,34.03,141600.0
-118.15,34.03,186400.0
-118.15,34.03,189300.0
-118.15,34.04,194600.0
-118.15,34.04,162500.0
-118.16,34.04,156300.0
-118.16,34.04,181900.0
-118.16,34.04,145000.0
-118.16,34.04,134400.0
-118.17,34.03,125500.0
-118.17,34.04,129700.0
-118.17,34.04,141100.0
-118.17,34.06,123800.0
-118.17,34.05,121800.0
-118.18,34.05,109200.0
-118.17,34.06,131900.0
-118.17,34.06,142600.0
-118.18,34.06,98200.0
-118.19,34.06,116100.0
-118.18,34.06,140300.0
-118.18,34.05,133000.0
-118.19,34.05,119200.0
-118.19,34.05,135200.0
-118.19,34.05,122900.0
-118.18,34.05,126500.0
-118.18,34.05,123100.0
-118.18,34.05,115100.0
-118.18,34.04,129000.0
-118.18,34.04,141700.0
-118.19,34.04,146900.0
-118.19,34.04,131700.0
-118.19,34.05,122200.0
-118.17,34.04,133900.0
-118.17,34.04,150000.0
-118.18,34.03,145800.0
-118.17,34.04,134000.0
-118.17,34.04,114000.0
-118.17,34.05,126000.0
-118.17,34.05,124100.0
-118.18,34.04,150500.0
-118.18,34.03,143800.0
-118.19,34.03,153400.0
-118.19,34.04,157600.0
-118.19,34.04,153300.0
-118.19,34.03,125000.0
-118.18,34.03,121300.0
-118.19,34.03,134200.0
-118.18,34.03,145600.0
-118.19,34.02,142800.0
-118.18,34.02,150700.0
-118.18,34.02,132200.0
-118.19,34.02,137500.0
-118.18,34.02,142500.0
-118.19,34.02,136700.0
-118.18,34.02,125000.0
-118.18,34.02,133900.0
-118.18,34.01,127300.0
-118.17,34.03,140800.0
-118.17,34.03,152400.0
-118.17,34.03,120000.0
-118.18,34.03,137500.0
-118.17,34.02,140600.0
-118.17,34.02,145000.0
-118.17,34.02,143800.0
-118.17,34.02,112500.0
-118.16,34.03,145000.0
-118.16,34.03,143400.0
-118.16,34.02,149200.0
-118.16,34.02,166000.0
-118.16,34.02,138800.0
-118.17,34.02,132000.0
-118.16,34.02,139600.0
-118.15,34.02,154300.0
-118.15,34.02,151900.0
-118.16,34.02,156900.0
-118.16,34.01,158900.0
-118.16,34.01,137500.0
-118.16,34.02,173900.0
-118.14,34.02,153300.0
-118.14,34.02,180600.0
-118.13,34.02,153500.0
-118.14,34.01,153700.0
-118.14,34.02,145500.0
-118.14,34.01,156800.0
-118.14,34.01,156500.0
-118.13,34.01,161800.0
-118.13,34.01,151100.0
-118.13,34.01,154300.0
-118.11,34.01,190000.0
-118.12,34.0,173800.0
-118.12,34.01,164600.0
-118.12,34.01,166300.0
-118.1,34.0,169300.0
-118.11,34.0,193800.0
-118.11,34.0,193700.0
-118.11,34.0,178700.0
-118.11,34.01,162500.0
-118.12,33.99,176800.0
-118.12,33.99,191000.0
-118.12,33.98,178100.0
-118.12,33.99,137500.0
-118.14,34.01,162500.0
-118.15,33.98,145600.0
-118.15,34.0,175300.0
-118.16,34.0,150500.0
-118.17,34.01,130800.0
-118.16,34.01,142800.0
-118.17,34.01,149300.0
-118.18,34.01,148800.0
-118.21,33.99,112500.0
-118.23,34.0,350000.0
-118.23,33.99,112500.0
-118.22,33.99,163200.0
-118.22,33.99,143200.0
-118.22,33.99,186300.0
-118.22,33.98,175000.0
-118.22,33.98,123200.0
-118.22,33.98,190600.0
-118.23,33.98,183300.0
-118.23,33.99,165000.0
-118.23,33.98,150600.0
-118.24,33.99,96400.0
-118.24,33.98,115400.0
-118.24,33.99,118800.0
-118.25,33.99,100300.0
-118.25,33.99,92900.0
-118.25,33.98,116700.0
-118.25,33.98,112500.0
-118.25,33.98,105100.0
-118.25,33.98,97200.0
-118.25,33.98,121900.0
-118.25,33.98,125000.0
-118.24,33.98,108900.0
-118.24,33.98,125000.0
-118.24,33.98,110700.0
-118.22,33.98,169900.0
-118.22,33.98,166300.0
-118.22,33.98,184400.0
-118.22,33.98,148200.0
-118.22,33.98,255000.0
-118.22,33.98,128800.0
-118.23,33.98,150000.0
-118.2,33.98,163100.0
-118.21,33.97,171300.0
-118.21,33.98,169000.0
-118.21,33.98,164600.0
-118.21,33.98,161500.0
-118.2,33.99,154200.0
-118.2,33.99,141700.0
-118.19,33.99,142300.0
-118.19,33.99,157300.0
-118.19,33.98,158000.0
-118.19,33.99,157500.0
-118.19,33.99,156300.0
-118.2,33.99,154700.0
-118.2,33.99,160000.0
-118.19,33.99,154700.0
-118.19,33.98,156700.0
-118.19,33.99,147800.0
-118.2,33.99,154600.0
-118.2,33.98,159400.0
-118.19,33.98,189600.0
-118.19,33.97,181300.0
-118.19,33.97,178400.0
-118.19,33.98,172100.0
-118.2,33.98,172700.0
-118.2,33.98,158500.0
-118.2,33.97,154600.0
-118.18,33.99,154800.0
-118.18,33.99,161800.0
-118.17,33.98,164400.0
-118.18,33.98,162000.0
-118.18,33.98,156100.0
-118.18,33.99,170800.0
-118.17,33.98,132100.0
-118.17,33.97,159000.0
-118.17,33.97,168200.0
-118.17,33.98,163600.0
-118.17,33.98,156000.0
-118.18,33.98,165400.0
-118.18,33.97,169400.0
-118.18,33.97,189400.0
-118.18,33.98,206300.0
-118.18,33.98,178600.0
-118.15,33.98,165600.0
-118.15,33.97,158100.0
-118.15,33.97,170500.0
-118.16,33.97,157800.0
-118.16,33.97,176000.0
-118.14,33.97,156000.0
-118.14,33.97,177000.0
-118.14,33.96,143800.0
-118.15,33.97,181500.0
-118.14,33.97,160800.0
-118.14,33.97,150000.0
-118.16,33.98,162500.0
-118.16,33.97,176600.0
-118.16,33.97,190600.0
-118.16,33.97,191100.0
-118.16,33.97,175000.0
-118.17,33.98,155400.0
-118.15,33.96,150000.0
-118.15,33.96,160900.0
-118.17,33.96,164200.0
-118.16,33.96,187500.0
-118.17,33.96,164200.0
-118.17,33.96,146500.0
-118.18,33.96,137500.0
-118.19,33.96,142000.0
-118.18,33.97,154500.0
-118.19,33.97,146300.0
-118.2,33.97,166200.0
-118.2,33.97,174300.0
-118.2,33.96,171700.0
-118.21,33.96,169000.0
-118.21,33.97,170600.0
-118.21,33.97,166100.0
-118.21,33.97,167600.0
-118.22,33.97,166100.0
-118.22,33.97,162900.0
-118.23,33.97,169300.0
-118.23,33.96,148200.0
-118.22,33.97,171300.0
-118.22,33.97,183300.0
-118.23,33.97,111400.0
-118.24,33.97,118500.0
-118.24,33.97,111800.0
-118.24,33.97,115100.0
-118.24,33.97,112500.0
-118.25,33.97,114800.0
-118.25,33.97,102600.0
-118.25,33.97,108700.0
-118.25,33.97,98800.0
-118.24,33.97,117200.0
-118.24,33.96,105100.0
-118.25,33.97,112000.0
-118.25,33.96,112500.0
-118.25,33.97,106600.0
-118.24,33.96,100600.0
-118.25,33.96,92900.0
-118.25,33.96,98800.0
-118.25,33.96,98100.0
-118.25,33.95,95500.0
-118.25,33.95,98100.0
-118.23,33.96,94800.0
-118.23,33.96,109100.0
-118.24,33.96,109900.0
-118.24,33.96,97300.0
-118.24,33.96,105900.0
-118.24,33.96,93400.0
-118.23,33.95,99000.0
-118.23,33.95,91400.0
-118.21,33.96,168900.0
-118.21,33.96,155300.0
-118.22,33.96,170900.0
-118.22,33.96,164200.0
-118.22,33.96,158800.0
-118.22,33.96,161800.0
-118.21,33.95,154000.0
-118.22,33.95,160400.0
-118.22,33.95,150900.0
-118.23,33.96,151600.0
-118.23,33.95,152800.0
-118.22,33.94,143400.0
-118.22,33.94,153500.0
-118.22,33.94,153800.0
-118.22,33.94,144600.0
-118.2,33.96,161600.0
-118.2,33.96,161300.0
-118.2,33.96,167000.0
-118.2,33.96,164600.0
-118.21,33.96,159300.0
-118.21,33.96,145500.0
-118.21,33.95,165100.0
-118.2,33.95,151500.0
-118.2,33.95,165300.0
-118.21,33.95,155200.0
-118.21,33.95,153400.0
-118.21,33.95,160800.0
-118.2,33.94,154200.0
-118.2,33.94,157500.0
-118.21,33.94,143800.0
-118.21,33.94,156100.0
-118.19,33.95,179100.0
-118.19,33.94,160800.0
-118.19,33.94,168100.0
-118.19,33.95,164800.0
-118.19,33.95,148100.0
-118.2,33.94,169300.0
-118.2,33.94,171800.0
-118.2,33.94,159700.0
-118.19,33.96,151800.0
-118.19,33.95,162100.0
-118.16,33.94,178600.0
-118.16,33.93,179800.0
-118.18,33.94,183600.0
-118.18,33.95,152200.0
-118.18,33.95,167500.0
-118.18,33.94,165000.0
-118.17,33.94,165500.0
-118.17,33.95,181900.0
-118.17,33.92,171800.0
-118.17,33.92,166800.0
-118.16,33.92,161300.0
-118.16,33.91,162200.0
-118.17,33.91,171000.0
-118.18,33.92,136400.0
-118.18,33.92,136900.0
-118.19,33.92,139800.0
-118.18,33.93,122900.0
-118.18,33.93,147200.0
-118.19,33.93,144300.0
-118.19,33.93,146400.0
-118.2,33.93,149400.0
-118.19,33.93,145700.0
-118.19,33.92,139400.0
-118.2,33.92,138800.0
-118.2,33.93,146500.0
-118.21,33.94,162500.0
-118.21,33.94,141100.0
-118.21,33.93,152100.0
-118.2,33.93,131100.0
-118.21,33.93,132700.0
-118.2,33.93,145700.0
-118.2,33.93,138800.0
-118.21,33.93,121000.0
-118.21,33.93,108900.0
-118.22,33.93,130000.0
-118.22,33.94,115400.0
-118.23,33.93,95100.0
-118.23,33.93,93200.0
-118.22,33.93,125000.0
-118.21,33.93,118100.0
-118.21,33.92,132700.0
-118.21,33.92,117300.0
-118.21,33.92,131900.0
-118.22,33.92,125000.0
-118.23,33.93,105400.0
-118.23,33.93,96700.0
-118.23,33.92,107200.0
-118.24,33.93,90600.0
-118.24,33.92,97400.0
-118.24,33.92,106400.0
-118.25,33.93,90000.0
-118.25,33.93,83100.0
-118.25,33.93,101800.0
-118.25,33.92,96500.0
-118.25,33.92,95900.0
-118.25,33.92,92600.0
-118.26,33.92,104600.0
-118.26,33.91,120800.0
-118.27,33.92,93300.0
-118.27,33.92,106800.0
-118.28,33.92,110000.0
-118.28,33.92,105400.0
-118.27,33.91,101100.0
-118.27,33.91,124100.0
-118.27,33.91,110600.0
-118.27,33.89,138100.0
-118.27,33.87,181400.0
-118.25,33.9,89500.0
-118.26,33.9,111900.0
-118.26,33.9,110700.0
-118.25,33.92,124400.0
-118.25,33.91,119300.0
-118.25,33.9,113100.0
-118.25,33.91,109500.0
-118.26,33.91,101900.0
-118.26,33.91,92800.0
-118.26,33.91,93100.0
-118.24,33.91,88200.0
-118.24,33.91,102900.0
-118.24,33.91,103600.0
-118.24,33.91,94300.0
-118.24,33.92,96100.0
-118.23,33.92,103800.0
-118.23,33.91,88200.0
-118.23,33.91,88900.0
-118.23,33.91,90300.0
-118.23,33.91,89100.0
-118.22,33.92,89300.0
-118.22,33.91,89200.0
-118.23,33.91,84700.0
-118.23,33.92,98800.0
-118.22,33.92,100000.0
-118.21,33.91,105300.0
-118.21,33.91,110200.0
-118.22,33.9,110400.0
-118.22,33.91,103200.0
-118.2,33.9,105000.0
-118.21,33.9,104600.0
-118.21,33.9,102300.0
-118.22,33.9,105600.0
-118.22,33.9,115600.0
-118.2,33.92,130400.0
-118.2,33.92,141200.0
-118.2,33.92,155600.0
-118.21,33.91,133000.0
-118.21,33.92,151200.0
-118.21,33.92,115400.0
-118.18,33.91,128100.0
-118.18,33.91,134400.0
-118.19,33.91,128100.0
-118.19,33.91,117400.0
-118.19,33.92,115800.0
-118.19,33.91,132400.0
-118.2,33.91,118400.0
-118.2,33.9,105100.0
-118.2,33.91,118100.0
-118.19,33.9,104800.0
-118.19,33.9,105600.0
-118.19,33.9,112900.0
-118.19,33.89,99500.0
-118.19,33.89,107300.0
-118.2,33.89,105100.0
-118.2,33.9,103200.0
-118.19,33.89,113600.0
-118.2,33.89,107900.0
-118.21,33.89,116200.0
-118.21,33.89,113900.0
-118.21,33.89,120700.0
-118.21,33.9,118800.0
-118.21,33.89,110700.0
-118.21,33.88,119400.0
-118.21,33.88,126800.0
-118.22,33.89,138100.0
-118.22,33.89,120200.0
-118.22,33.89,95200.0
-118.22,33.89,126600.0
-118.23,33.89,133400.0
-118.24,33.89,100900.0
-118.22,33.91,103100.0
-118.22,33.9,98400.0
-118.22,33.9,97900.0
-118.23,33.9,100800.0
-118.23,33.9,96800.0
-118.23,33.9,88800.0
-118.23,33.9,112500.0
-118.24,33.9,103000.0
-118.24,33.9,93600.0
-118.24,33.9,92600.0
-118.25,33.9,106200.0
-118.24,33.9,98000.0
-118.25,33.9,105800.0
-118.25,33.89,91500.0
-118.24,33.89,98300.0
-118.25,33.89,111700.0
-118.25,33.89,115800.0
-118.25,33.89,104100.0
-118.26,33.89,109600.0
-118.26,33.89,120700.0
-118.24,33.88,111000.0
-118.25,33.88,98600.0
-118.25,33.89,103200.0
-118.25,33.89,105500.0
-118.26,33.88,105200.0
-118.26,33.88,108500.0
-118.26,33.88,136500.0
-118.22,33.88,101900.0
-118.22,33.88,102500.0
-118.23,33.89,95100.0
-118.23,33.88,109800.0
-118.23,33.88,113700.0
-118.23,33.89,117700.0
-118.22,33.86,203500.0
-118.24,33.85,193300.0
-118.23,33.84,207000.0
-118.24,33.83,213100.0
-118.25,33.84,208100.0
-118.25,33.87,169200.0
-118.25,33.86,186400.0
-118.26,33.85,207000.0
-118.26,33.85,197500.0
-118.27,33.86,167000.0
-118.27,33.86,168600.0
-118.27,33.86,196600.0
-118.28,33.85,180800.0
-118.28,33.84,187900.0
-118.28,33.83,194400.0
-118.29,33.84,162900.0
-118.29,33.84,183000.0
-118.29,33.84,218000.0
-118.29,33.84,237900.0
-118.29,33.83,216500.0
-118.28,33.82,205100.0
-118.29,33.82,218800.0
-118.29,33.81,218200.0
-118.29,33.8,329400.0
-118.28,33.82,217700.0
-118.28,33.81,212400.0
-118.27,33.82,166900.0
-118.27,33.82,173500.0
-118.27,33.82,191100.0
-118.27,33.81,114000.0
-118.27,33.81,165300.0
-118.27,33.81,190700.0
-118.27,33.82,200300.0
-118.27,33.8,215900.0
-118.27,33.84,208600.0
-118.28,33.83,175700.0
-118.27,33.83,200500.0
-118.27,33.83,186900.0
-118.26,33.83,184600.0
-118.27,33.82,201900.0
-118.26,33.82,117400.0
-118.26,33.83,192200.0
-118.21,33.84,166300.0
-118.22,33.84,168300.0
-118.22,33.84,160300.0
-118.22,33.83,160200.0
-118.22,33.83,174400.0
-118.22,33.83,175200.0
-118.21,33.83,176100.0
-118.07,33.93,171900.0
-118.08,33.93,158200.0
-118.08,33.93,158000.0
-118.08,33.92,157500.0
-118.08,33.92,165700.0
-118.07,33.92,174000.0
-118.08,33.92,166800.0
-118.08,33.93,172800.0
-118.08,33.93,165100.0
-118.09,33.92,171100.0
-118.09,33.92,167400.0
-118.09,33.92,170800.0
-118.09,33.92,168600.0
-118.09,33.92,168300.0
-118.09,33.93,175300.0
-118.1,33.92,171600.0
-118.1,33.93,174500.0
-118.1,33.93,166800.0
-118.11,33.92,151300.0
-118.11,33.92,156600.0
-118.1,33.94,189000.0
-118.1,33.93,186100.0
-118.1,33.95,196900.0
-118.1,33.95,204300.0
-118.11,33.95,261300.0
-118.1,33.94,453600.0
-118.11,33.95,452300.0
-118.11,33.95,400000.0
-118.12,33.97,191100.0
-118.12,33.96,191300.0
-118.11,33.96,261600.0
-118.12,33.95,291000.0
-118.12,33.96,297200.0
-118.12,33.96,246000.0
-118.12,33.96,267300.0
-118.12,33.97,197400.0
-118.13,33.97,251900.0
-118.13,33.96,266000.0
-118.13,33.96,254700.0
-118.14,33.96,277200.0
-118.13,33.96,253500.0
-118.13,33.97,241600.0
-118.13,33.95,326600.0
-118.14,33.95,294100.0
-118.14,33.95,300000.0
-118.14,33.95,302000.0
-118.14,33.95,282100.0
-118.15,33.96,285500.0
-118.15,33.95,263200.0
-118.12,33.95,269800.0
-118.12,33.94,323800.0
-118.12,33.94,264700.0
-118.13,33.94,265000.0
-118.13,33.95,230000.0
-118.11,33.93,283500.0
-118.11,33.94,244900.0
-118.11,33.94,255400.0
-118.12,33.94,271300.0
-118.12,33.94,283000.0
-118.11,33.94,296600.0
-118.11,33.93,162500.0
-118.12,33.92,183700.0
-118.12,33.93,187500.0
-118.13,33.92,177200.0
-118.13,33.93,202400.0
-118.13,33.92,201500.0
-118.14,33.92,218200.0
-118.14,33.93,223900.0
-118.14,33.93,226400.0
-118.15,33.93,207300.0
-118.13,33.93,191900.0
-118.13,33.93,195800.0
-118.14,33.94,196600.0
-118.14,33.94,226500.0
-118.15,33.94,242400.0
-118.15,33.94,199700.0
-118.15,33.95,209000.0
-118.16,33.94,238300.0
-118.15,33.93,255900.0
-118.16,33.94,232900.0
-118.15,33.93,212300.0
-118.15,33.93,220500.0
-118.16,33.92,218900.0
-118.14,33.92,190500.0
-118.15,33.92,184200.0
-118.15,33.92,198400.0
-118.15,33.92,161200.0
-118.15,33.92,182800.0
-118.11,33.91,196900.0
-118.12,33.91,173800.0
-118.12,33.91,183900.0
-118.12,33.91,197500.0
-118.13,33.91,183800.0
-118.13,33.91,222000.0
-118.14,33.91,182300.0
-118.14,33.91,187800.0
-118.1,33.91,167600.0
-118.1,33.91,175800.0
-118.1,33.91,167600.0
-118.1,33.9,160000.0
-118.11,33.91,186700.0
-118.11,33.91,153700.0
-118.1,33.91,164400.0
-118.09,33.91,159400.0
-118.09,33.91,141100.0
-118.09,33.91,162200.0
-118.09,33.92,166200.0
-118.1,33.91,165000.0
-118.08,33.91,168100.0
-118.08,33.91,159900.0
-118.09,33.9,158700.0
-118.09,33.9,164600.0
-118.1,33.91,159700.0
-118.08,33.91,165600.0
-118.07,33.91,159200.0
-118.08,33.91,146900.0
-118.06,33.91,157700.0
-118.06,33.91,180700.0
-118.06,33.91,173300.0
-118.07,33.91,157700.0
-118.05,33.9,119900.0
-118.05,33.9,155000.0
-118.06,33.9,158000.0
-118.06,33.89,220500.0
-118.07,33.89,185300.0
-118.07,33.89,160800.0
-118.07,33.89,120300.0
-118.08,33.89,123400.0
-118.08,33.89,114900.0
-118.08,33.89,153600.0
-118.07,33.9,164100.0
-118.07,33.9,162700.0
-118.07,33.9,169200.0
-118.08,33.9,168300.0
-118.08,33.9,161100.0
-118.09,33.9,153500.0
-118.09,33.9,176300.0
-118.1,33.9,166000.0
-118.1,33.9,174600.0
-118.08,33.89,167500.0
-118.09,33.89,171500.0
-118.09,33.89,164400.0
-118.09,33.89,166600.0
-118.1,33.89,185600.0
-118.1,33.9,161900.0
-118.1,33.9,156400.0
-118.1,33.89,182100.0
-118.1,33.89,178000.0
-118.11,33.9,184600.0
-118.11,33.9,196000.0
-118.11,33.89,204700.0
-118.11,33.88,276000.0
-118.11,33.89,236500.0
-118.11,33.9,178000.0
-118.11,33.9,183100.0
-118.11,33.91,193100.0
-118.12,33.91,207400.0
-118.12,33.91,216600.0
-118.13,33.9,191600.0
-118.13,33.91,190600.0
-118.14,33.91,177600.0
-118.14,33.9,225800.0
-118.14,33.91,180800.0
-118.14,33.91,204200.0
-118.15,33.91,163200.0
-118.15,33.91,147400.0
-118.15,33.9,144600.0
-118.16,33.9,156700.0
-118.16,33.91,127100.0
-118.16,33.91,144000.0
-118.15,33.91,133300.0
-118.15,33.91,146100.0
-118.16,33.91,144000.0
-118.17,33.9,114200.0
-118.17,33.91,145800.0
-118.17,33.91,162300.0
-118.18,33.9,155000.0
-118.18,33.9,146400.0
-118.18,33.9,143800.0
-118.18,33.9,150900.0
-118.18,33.9,140400.0
-118.16,33.89,143800.0
-118.16,33.89,145800.0
-118.17,33.89,350000.0
-118.17,33.89,160700.0
-118.18,33.89,131900.0
-118.15,33.89,148300.0
-118.15,33.88,146000.0
-118.15,33.89,190800.0
-118.16,33.89,190900.0
-118.16,33.88,169500.0
-118.13,33.9,208400.0
-118.13,33.89,204900.0
-118.14,33.89,183400.0
-118.13,33.89,225800.0
-118.13,33.9,195800.0
-118.14,33.9,180100.0
-118.13,33.9,202700.0
-118.12,33.9,206500.0
-118.12,33.89,170800.0
-118.12,33.89,180900.0
-118.12,33.9,173900.0
-118.12,33.88,243800.0
-118.12,33.88,191900.0
-118.13,33.88,192700.0
-118.13,33.89,165500.0
-118.14,33.89,179600.0
-118.14,33.89,195500.0
-118.14,33.88,179500.0
-118.14,33.89,175000.0
-118.14,33.88,161400.0
-118.14,33.88,168200.0
-118.15,33.87,198200.0
-118.11,33.88,239700.0
-118.11,33.87,231800.0
-118.11,33.87,240800.0
-118.12,33.87,156300.0
-118.12,33.88,218400.0
-118.13,33.88,166100.0
-118.13,33.87,194600.0
-118.14,33.87,171400.0
-118.04,33.88,297300.0
-118.04,33.87,285800.0
-118.06,33.88,337400.0
-118.05,33.87,313800.0
-118.07,33.88,284200.0
-118.07,33.88,139700.0
-118.07,33.88,344700.0
-118.07,33.87,299100.0
-118.08,33.86,287000.0
-118.08,33.85,288700.0
-118.07,33.86,338900.0
-118.07,33.85,319700.0
-118.06,33.86,293700.0
-118.05,33.86,265600.0
-118.03,33.87,277600.0
-118.04,33.87,275100.0
-118.04,33.86,322700.0
-118.05,33.86,350400.0
-118.06,33.85,437400.0
-118.1,33.88,319600.0
-118.1,33.86,268100.0
-118.09,33.85,286500.0
-118.1,33.85,277600.0
-118.08,33.88,208100.0
-118.09,33.88,195300.0
-118.07,33.89,146000.0
-118.08,33.89,145700.0
-118.08,33.88,159500.0
-118.08,33.88,120100.0
-118.08,33.88,244900.0
-118.08,33.87,200800.0
-118.07,33.87,220100.0
-118.09,33.87,246000.0
-118.07,33.86,225900.0
-118.07,33.86,189700.0
-118.08,33.86,236500.0
-118.08,33.86,215500.0
-118.08,33.86,198800.0
-118.08,33.84,170400.0
-118.08,33.84,194600.0
-118.09,33.84,213100.0
-118.09,33.84,217700.0
-118.08,33.85,191300.0
-118.08,33.84,162700.0
-118.08,33.84,153300.0
-118.06,33.84,210900.0
-118.06,33.84,168400.0
-118.07,33.82,228200.0
-118.08,33.82,345700.0
-118.08,33.83,136800.0
-118.08,33.82,118300.0
-118.07,33.83,142900.0
-118.11,33.86,234900.0
